time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
374,21220000000000,73488522352025340000000,2077114466365946600000000000000000000,0,0,0
375,21250000000000,73074406327466720000000,2077221036137627600000000000000000000,0,0,0
376,21280000000000,72663203185376120000000,2077326409908398700000000000000000000,0,0,0
377,21310000000000,72254888373328955000000,2077430602757247800000000000000000000,0,0,0
378,21340000000000,71849437580003800000000,2077533629552221500000000000000000000,0,0,0
379,21370000000000,71446826732480155000000,2077635504953666000000000000000000000,0,0,0
380,21400000000000,71047031993570530000000,2077736243417415000000000000000000000,0,0,0
381,21430000000000,70650029759185874000000,2077835859197923400000000000000000000,0,0,0
382,21460000000000,70255796655734200000000,2077934366351348000000000000000000000,0,0,0
383,21490000000000,69864309537551810000000,2078031778738579000000000000000000000,0,0,0
384,21520000000000,69475545484366610000000,2078128110028219300000000000000000000,0,0,0
385,21550000000000,69089481798793240000000,2078223373699514200000000000000000000,0,0,0
386,21580000000000,68706096003859385000000,2078317583045233800000000000000000000,0,0,0
387,21610000000000,68325365840562980000000,2078410751174506000000000000000000000,0,0,0
388,21640000000000,67947269265459870000000,2078502891015604000000000000000000000,0,0,0
389,21670000000000,67571784448281310000000,2078594015318686700000000000000000000,0,0,0
390,21700000000000,67198889769581324000000,2078684136658495000000000000000000000,0,0,0
391,21730000000000,66828563818412900000000,2078773267437001800000000000000000000,0,0,0
392,21760000000000,66460785390033120000000,2078861419886020500000000000000000000,0,0,0
393,21790000000000,66095533483636890000000,2078948606069769000000000000000000000,0,0,0
394,21820000000000,65732787300118200000000,2079034837887392000000000000000000000,0,0,0
395,21850000000000,65372526239859350000000,2079120127075443400000000000000000000,0,0,0
396,21880000000000,65014729900547140000000,2079204485210325000000000000000000000,0,0,0
397,21910000000000,64659378075016290000000,2079287923710689000000000000000000000,0,0,0
398,21940000000000,64306450749118980000000,2079370453839797500000000000000000000,0,0,0
399,21970000000000,63955928099620525000000,2079452086707846700000000000000000000,0,0,0
400,22000000000000,63607790492121140000000,2079532833274251400000000000000000000,0,0,0
401,22030000000000,63262018479002936000000,2079612704349893200000000000000000000,0,0,0
402,22060000000000,62918592797401730000000,2079691710599332000000000000000000000,0,0,0
403,22090000000000,62577494367204190000000,2079769862542981000000000000000000000,0,0,0
404,22120000000000,62238704289068830000000,2079847170559247000000000000000000000,0,0,0
405,22150000000000,61902203842471290000000,2079923644886636800000000000000000000,0,0,0
406,22180000000000,61567974483773480000000,2079999295625828000000000000000000000,0,0,0
407,22210000000000,61235997844315870000000,2080074132741707500000000000000000000,0,0,0
408,22240000000000,60906255728533250000000,2080148166065377200000000000000000000,0,0,0
409,22270000000000,60578730112092900000000,2080221405296127000000000000000000000,0,0,0
410,22300000000000,60253403140055540000000,2080293860003375500000000000000000000,0,0,0
411,22330000000000,59930257125058384000000,2080365539628581700000000000000000000,0,0,0
412,22360000000000,59609274545520050000000,2080436453487123000000000000000000000,0,0,0
413,22390000000000,59290438043867160000000,2080506610770146300000000000000000000,0,0,0
414,22420000000000,58973730424782150000000,2080576020546386800000000000000000000,0,0,0
415,22450000000000,58659134653472200000000,2080644691763959300000000000000000000,0,0,0
416,22480000000000,58346633853958810000000,2080712633252121400000000000000000000,0,0,0
417,22510000000000,58036211307388060000000,2080779853723007000000000000000000000,0,0,0
418,22540000000000,57727850450360750000000,2080846361773333000000000000000000000,0,0,0
419,22570000000000,57421534873282850000000,2080912165886079600000000000000000000,0,0,0
420,22600000000000,57117248318735200000000,2080977274432143000000000000000000000,0,0,0
421,22630000000000,56814974679863020000000,2081041695671962600000000000000000000,0,0,0
422,22660000000000,56514697998784350000000,2081105437757121800000000000000000000,0,0,0
423,22690000000000,56216402465017425000000,2081168508731923500000000000000000000,0,0,0
424,22720000000000,55920072413926690000000,2081230916534942400000000000000000000,0,0,0
425,22750000000000,55625692325187280000000,2081292669000550500000000000000000000,0,0,0
426,22780000000000,55333246821267660000000,2081353773860419600000000000000000000,0,0,0
427,22810000000000,55042720665930064000000,2081414238745001400000000000000000000,0,0,0
428,22840000000000,54754098762748850000000,2081474071184981800000000000000000000,0,0,0
429,22870000000000,54467366153646040000000,2081533278612714800000000000000000000,0,0,0
430,22900000000000,54182508017444360000000,2081591868363633000000000000000000000,0,0,0
431,22930000000000,53899509668437120000000,2081649847677635800000000000000000000,0,0,0
432,22960000000000,53618356554974870000000,2081707223700456000000000000000000000,0,0,0
433,22990000000000,53339034258068810000000,2081764003485005500000000000000000000,0,0,0
434,23020000000000,53061528490010230000000,2081820193992700600000000000000000000,0,0,0
435,23050000000000,52785825093006395000000,2081875802094765000000000000000000000,0,0,0
436,23080000000000,52511910037832180000000,2081930834573513400000000000000000000,0,0,0
437,23110000000000,52239769422497530000000,2081985298123616500000000000000000000,0,0,0
438,23140000000000,51969389470930360000000,2082039199353344000000000000000000000,0,0,0
439,23170000000000,51700756531674780000000,2082092544785790300000000000000000000,0,0,0
440,23200000000000,51433857076604460000000,2082145340860080500000000000000000000,0,0,0
441,23230000000000,51168677699651010000000,2082197593932557400000000000000000000,0,0,0
442,23260000000000,50905205115546900000000,2082249310277951400000000000000000000,0,0,0
443,23290000000000,50643426158583030000000,2082300496090531000000000000000000000,0,0,0
444,23320000000000,50383327781380784000000,2082351157485236700000000000000000000,0,0,0
445,23350000000000,50124897053677994000000,2082401300498797000000000000000000000,0,0,0
446,23380000000000,49868121161129090000000,2082450931090827500000000000000000000,0,0,0
447,23410000000000,49612987404118990000000,2082500055144912500000000000000000000,0,0,0
448,23440000000000,49359483196590650000000,2082548678469671600000000000000000000,0,0,0
449,23470000000000,49107596064886050000000,2082596806799808200000000000000000000,0,0,0
450,23500000000000,48857313646600530000000,2082644445797143300000000000000000000,0,0,0
451,23530000000000,48608623689450180000000,2082691601051632500000000000000000000,0,0,0
452,23560000000000,48361514050152120000000,2082738278082369000000000000000000000,0,0,0
453,23590000000000,48115972693317840000000,2082784482338569800000000000000000000,0,0,0
454,23620000000000,47871987690358860000000,2082830219200548200000000000000000000,0,0,0
455,23650000000000,47629547218404990000000,2082875493980670200000000000000000000,0,0,0
456,23680000000000,47388639559234940000000,2082920311924297700000000000000000000,0,0,0
457,23710000000000,47149253098219044000000,2082964678210717700000000000000000000,0,0,0
458,23740000000000,46911376323273920000000,2083008597954054800000000000000000000,0,0,0
459,23770000000000,46674997823829180000000,2083052076204173500000000000000000000,0,0,0
460,23800000000000,46440106289805505000000,2083095117947565200000000000000000000,0,0,0
461,23830000000000,46206690510604624000000,2083137728108220600000000000000000000,0,0,0
462,23860000000000,45974739374110574000000,2083179911548492200000000000000000000,0,0,0
463,23890000000000,45744241865702060000000,2083221673069940500000000000000000000,0,0,0
464,23920000000000,45515187067276250000000,2083263017414169700000000000000000000,0,0,0
465,23950000000000,45287564156283270000000,2083303949263650000000000000000000000,0,0,0
466,23980000000000,45061362404771740000000,2083344473242528000000000000000000000,0,0,0
467,24010000000000,44836571178444940000000,2083384593917424200000000000000000000,0,0,0
468,24040000000000,44613179935727540000000,2083424315798220600000000000000000000,0,0,0
469,24070000000000,44391178226842854000000,2083463643338833700000000000000000000,0,0,0
470,24100000000000,44170555692900420000000,2083502580937978000000000000000000000,0,0,0
471,24130000000000,43951302064993525000000,2083541132939918300000000000000000000,0,0,0
472,24160000000000,43733407163307230000000,2083579303635209200000000000000000000,0,0,0
473,24190000000000,43516860896235930000000,2083617097261425300000000000000000000,0,0,0
474,24220000000000,43301653259510970000000,2083654518003880000000000000000000000,0,0,0
475,24250000000000,43087774335337890000000,2083691569996332500000000000000000000,0,0,0
476,24280000000000,42875214291543190000000,2083728257321687400000000000000000000,0,0,0
477,24310000000000,42663963380730610000000,2083764584012680300000000000000000000,0,0,0
478,24340000000000,42454011939446760000000,2083800554052556000000000000000000000,0,0,0
479,24370000000000,42245350387356040000000,2083836171375735500000000000000000000,0,0,0
480,24400000000000,42037969226424476000000,2083871439868473000000000000000000000,0,0,0
481,24430000000000,41831859040112690000000,2083906363369505300000000000000000000,0,0,0
482,24460000000000,41627010492577815000000,2083940945670688400000000000000000000,0,0,0
483,24490000000000,41423414327884156000000,2083975190517627400000000000000000000,0,0,0
484,24520000000000,41221061369222346000000,2084009101610295800000000000000000000,0,0,0
485,24550000000000,41019942518137410000000,2084042682603646700000000000000000000,0,0,0
486,24580000000000,40820048753764960000000,2084075937108214700000000000000000000,0,0,0
487,24610000000000,40621371132076020000000,2084108868690709000000000000000000000,0,0,0
488,24640000000000,40423900785129936000000,2084141480874596500000000000000000000,0,0,0
489,24670000000000,40227628920335510000000,2084173777140680600000000000000000000,0,0,0
490,24700000000000,40032546819720230000000,2084205760927665600000000000000000000,0,0,0
491,24730000000000,39838645839207350000000,2084237435632718300000000000000000000,0,0,0
492,24760000000000,39645917407901000000000,2084268804612018800000000000000000000,0,0,0
493,24790000000000,39454353027378940000000,2084299871181303000000000000000000000,0,0,0
494,24820000000000,39263944270993050000000,2084330638616398500000000000000000000,0,0,0
495,24850000000000,39074682783177410000000,2084361110153753000000000000000000000,0,0,0
496,24880000000000,38886560278763790000000,2084391288990953600000000000000000000,0,0,0
497,24910000000000,38699568542304755000000,2084421178287240000000000000000000000,0,0,0
498,24940000000000,38513699427403780000000,2084450781164008800000000000000000000,0,0,0
499,24970000000000,38328944856052860000000,2084480100705313000000000000000000000,0,0,0
500,25000000000000,38145296817977190000000,2084509139958351700000000000000000000,0,0,0
501,25030000000000,37962747369986730000000,2084537901933954300000000000000000000,0,0,0
502,25060000000000,37781288635335100000000,2084566389607057500000000000000000000,0,0,0
503,25090000000000,37600912803084920000000,2084594605917175600000000000000000000,0,0,0
504,25120000000000,37421612127480403000000,2084622553768863600000000000000000000,0,0,0
505,25150000000000,37243378927326250000000,2084650236032173800000000000000000000,0,0,0
506,25180000000000,37066205585373540000000,2084677655543106700000000000000000000,0,0,0
507,25210000000000,36890084547712070000000,2084704815104054500000000000000000000,0,0,0
508,25240000000000,36715008323169040000000,2084731717484238600000000000000000000,0,0,0
509,25270000000000,36540969482714285000000,2084758365420141400000000000000000000,0,0,0
510,25300000000000,36367960658871946000000,2084784761615931000000000000000000000,0,0,0
511,25330000000000,36195974545138170000000,2084810908743881000000000000000000000,0,0,0
512,25360000000000,36025003895405170000000,2084836809444783400000000000000000000,0,0,0
513,25390000000000,35855041523391293000000,2084862466328356000000000000000000000,0,0,0
514,25420000000000,35686080302077207000000,2084887881973645400000000000000000000,0,0,0
515,25450000000000,35518113163148040000000,2084913058929420700000000000000000000,0,0,0
