time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
373,21190000000000,156605915661214770000000,2863036444879159300000000000000000000,0,0,0
374,21220000000000,155942644430997800000000,2863521770515929000000000000000000000,0,0,0
375,21250000000000,155283113445866800000000,2864002999641176000000000000000000000,0,0,0
376,21280000000000,154627296378480380000000,2864480172538755000000000000000000000,0,0,0
377,21310000000000,153975167123564000000000,2864953329040428000000000000000000000,0,0,0
378,21340000000000,153326699795728100000000,2865422508531559000000000000000000000,0,0,0
379,21370000000000,152681868727310080000000,2865887749956738400000000000000000000,0,0,0
380,21400000000000,152040648466240930000000,2866349091825323600000000000000000000,0,0,0
381,21430000000000,151403013773935300000000,2866806572216902300000000000000000000,0,0,0
382,21460000000000,150768939623205600000000,2867260228786683000000000000000000000,0,0,0
383,21490000000000,150138401196198830000000,2867710098770806000000000000000000000,0,0,0
384,21520000000000,149511373882356940000000,2868156218991584000000000000000000000,0,0,0
385,21550000000000,148887833276399420000000,2868598625862670000000000000000000000,0,0,0
386,21580000000000,148267755176328570000000,2869037355394149500000000000000000000,0,0,0
387,21610000000000,147651115581456610000000,2869472443197568700000000000000000000,0,0,0
388,21640000000000,147037890690455160000000,2869903924490887000000000000000000000,0,0,0
389,21670000000000,146428056899425610000000,2870331834103366500000000000000000000,0,0,0
390,21700000000000,145821590799991480000000,2870756206480390000000000000000000000,0,0,0
391,21730000000000,145218469177411220000000,2871177075688214000000000000000000000,0,0,0
392,21760000000000,144618669008712070000000,2871594475418659300000000000000000000,0,0,0
393,21790000000000,144022167460844790000000,2872008438993730500000000000000000000,0,0,0
394,21820000000000,143428941888857920000000,2872418999370180000000000000000000000,0,0,0
395,21850000000000,142838969834092660000000,2872826189144005000000000000000000000,0,0,0
396,21880000000000,142252229022397150000000,2873230040554882500000000000000000000,0,0,0
397,21910000000000,141668697362360710000000,2873630585490548000000000000000000000,0,0,0
398,21940000000000,141088352943567050000000,2874027855491108500000000000000000000,0,0,0
399,21970000000000,140511174034866300000000,2874421881753304000000000000000000000,0,0,0
400,22000000000000,139937139082666530000000,2874812695134702500000000000000000000,0,0,0
401,22030000000000,139366226709243470000000,2875200326157848000000000000000000000,0,0,0
402,22060000000000,138798415711068210000000,2875584805014342000000000000000000000,0,0,0
403,22090000000000,138233685057154060000000,2875966161568878500000000000000000000,0,0,0
404,22120000000000,137672013887420250000000,2876344425363219000000000000000000000,0,0,0
405,22150000000000,137113381511073910000000,2876719625620117000000000000000000000,0,0,0
406,22180000000000,136557767405009590000000,2877091791247185000000000000000000000,0,0,0
407,22210000000000,136005151212225540000000,2877460950840717000000000000000000000,0,0,0
408,22240000000000,135455512740257960000000,2877827132689452600000000000000000000,0,0,0
409,22270000000000,134908831959630900000000,2878190364778294000000000000000000000,0,0,0
410,22300000000000,134365089002323860000000,2878550674791971000000000000000000000,0,0,0
411,22330000000000,133824264160255370000000,2878908090118660600000000000000000000,0,0,0
412,22360000000000,133286337883782820000000,2879262637853555000000000000000000000,0,0,0
413,22390000000000,132751290780218560000000,2879614344802382000000000000000000000,0,0,0
414,22420000000000,132219103612361570000000,2879963237484880000000000000000000000,0,0,0
415,22450000000000,131689757297045060000000,2880309342138226600000000000000000000,0,0,0
416,22480000000000,131163232903699410000000,2880652684720420400000000000000000000,0,0,0
417,22510000000000,130639511652930520000000,2880993290913618000000000000000000000,0,0,0
418,22540000000000,130118574915113140000000,2881331186127427600000000000000000000,0,0,0
419,22570000000000,129600404208999400000000,2881666395502160000000000000000000000,0,0,0
420,22600000000000,129084981200341530000000,2881998943912034000000000000000000000,0,0,0
421,22630000000000,128572287700530000000000,2882328855968339700000000000000000000,0,0,0
422,22660000000000,128062305665245340000000,2882656156022562700000000000000000000,0,0,0
423,22690000000000,127555017193124540000000,2882980868169464500000000000000000000,0,0,0
424,22720000000000,127050404524441440000000,2883303016250123600000000000000000000,0,0,0
425,22750000000000,126548450039801080000000,2883622623854936000000000000000000000,0,0,0
426,22780000000000,126049136258847720000000,2883939714326577600000000000000000000,0,0,0
427,22810000000000,125552445838986480000000,2884254310762925600000000000000000000,0,0,0
428,22840000000000,125058361574118380000000,2884566436019944000000000000000000000,0,0,0
429,22870000000000,124566866393388500000000,2884876112714529000000000000000000000,0,0,0
430,22900000000000,124077943359947590000000,2885183363227319000000000000000000000,0,0,0
431,22930000000000,123591575669726300000000,2885488209705468400000000000000000000,0,0,0
432,22960000000000,123107746650222310000000,2885790674065382600000000000000000000,0,0,0
433,22990000000000,122626439759300200000000,2886090777995421000000000000000000000,0,0,0
434,23020000000000,122147638584003540000000,2886388542958561000000000000000000000,0,0,0
435,23050000000000,121671326839379740000000,2886683990195030500000000000000000000,0,0,0
436,23080000000000,121197488367316680000000,2886977140724906500000000000000000000,0,0,0
437,23110000000000,120726107135391800000000,2887268015350676500000000000000000000,0,0,0
438,23140000000000,120257167235732870000000,2887556634659770600000000000000000000,0,0,0
439,23170000000000,119790652883890490000000,2887843019027059000000000000000000000,0,0,0
440,23200000000000,119326548417722350000000,2888127188617318700000000000000000000,0,0,0
441,23230000000000,118864838296289300000000,2888409163387665000000000000000000000,0,0,0
442,23260000000000,118405507098762080000000,2888688963089958000000000000000000000,0,0,0
443,23290000000000,117948539523339880000000,2888966607273170600000000000000000000,0,0,0
444,23320000000000,117493920386179990000000,2889242115285732500000000000000000000,0,0,0
445,23350000000000,117041634620338120000000,2889515506277841700000000000000000000,0,0,0
446,23380000000000,116591667274719790000000,2889786799203744000000000000000000000,0,0,0
447,23410000000000,116144003513042570000000,2890056012823989700000000000000000000,0,0,0
448,23440000000000,115698628612808460000000,2890323165707654000000000000000000000,0,0,0
449,23470000000000,115255527964287550000000,2890588276234533400000000000000000000,0,0,0
450,23500000000000,114814687069511260000000,2890851362597316000000000000000000000,0,0,0
451,23530000000000,114376091541276250000000,2891112442803718000000000000000000000,0,0,0
452,23560000000000,113939727102158400000000,2891371534678600000000000000000000000,0,0,0
453,23590000000000,113505579583536770000000,2891628655866051400000000000000000000,0,0,0
454,23620000000000,113073634924627630000000,2891883823831450600000000000000000000,0,0,0
455,23650000000000,112643879171527810000000,2892137055863498000000000000000000000,0,0,0
456,23680000000000,112216298476268360000000,2892388369076227000000000000000000000,0,0,0
457,23710000000000,111790879095877350000000,2892637780410982300000000000000000000,0,0,0
458,23740000000000,111367607391452300000000,2892885306638381300000000000000000000,0,0,0
459,23770000000000,110946469827241960000000,2893130964360247000000000000000000000,0,0,0
460,23800000000000,110527452969737080000000,2893374770011514000000000000000000000,0,0,0
461,23830000000000,110110543486770830000000,2893616739862117000000000000000000000,0,0,0
462,23860000000000,109695728146627820000000,2893856890018849000000000000000000000,0,0,0
463,23890000000000,109282993817162240000000,2894095236427203000000000000000000000,0,0,0
464,23920000000000,108872327464924800000000,2894331794873183000000000000000000000,0,0,0
465,23950000000000,108463716154298440000000,2894566580985098000000000000000000000,0,0,0
466,23980000000000,108057147046642630000000,2894799610235333600000000000000000000,0,0,0
467,24010000000000,107652607399446280000000,2895030897942097000000000000000000000,0,0,0
468,24040000000000,107250084565488990000000,2895260459271145400000000000000000000,0,0,0
469,24070000000000,106849565992010740000000,2895488309237490400000000000000000000,0,0,0
470,24100000000000,106451039219889980000000,2895714462707081000000000000000000000,0,0,0
471,24130000000000,106054491882829370000000,2895938934398466000000000000000000000,0,0,0
472,24160000000000,105659911706550250000000,2896161738884437500000000000000000000,0,0,0
473,24190000000000,105267286507994710000000,2896382890593652000000000000000000000,0,0,0
474,24220000000000,104876604194535590000000,2896602403812232000000000000000000000,0,0,0
475,24250000000000,104487852763194400000000,2896820292685348300000000000000000000,0,0,0
476,24280000000000,104101020299866880000000,2897036571218783000000000000000000000,0,0,0
477,24310000000000,103716094978556100000000,2897251253280471300000000000000000000,0,0,0
478,24340000000000,103333065060613420000000,2897464352602028500000000000000000000,0,0,0
479,24370000000000,102951918893986690000000,2897675882780253300000000000000000000,0,0,0
480,24400000000000,102572644912475700000000,2897885857278617000000000000000000000,0,0,0
481,24430000000000,102195231634995300000000,2898094289428729400000000000000000000,0,0,0
482,24460000000000,101819667664845330000000,2898301192431794500000000000000000000,0,0,0
483,24490000000000,101445941688988280000000,2898506579360039700000000000000000000,0,0,0
484,24520000000000,101074042477333180000000,2898710463158134000000000000000000000,0,0,0
485,24550000000000,100703958882027320000000,2898912856644585000000000000000000000,0,0,0
486,24580000000000,100335679836754260000000,2899113772513122700000000000000000000,0,0,0
487,24610000000000,99969194356039080000000,2899313223334061400000000000000000000,0,0,0
488,24640000000000,99604491534560180000000,2899511221555651000000000000000000000,0,0,0
489,24670000000000,99241560546467730000000,2899707779505405500000000000000000000,0,0,0
490,24700000000000,98880390644708960000000,2899902909391422700000000000000000000,0,0,0
491,24730000000000,98520971160359780000000,2900096623303681000000000000000000000,0,0,0
492,24760000000000,98163291501962870000000,2900288933215324600000000000000000000,0,0,0
493,24790000000000,97807341154872390000000,2900479850983932000000000000000000000,0,0,0
494,24820000000000,97453109680604760000000,2900669388352770000000000000000000000,0,0,0
495,24850000000000,97100586716195860000000,2900857556952030000000000000000000000,0,0,0
496,24880000000000,96749761973564320000000,2901044368300055000000000000000000000,0,0,0
497,24910000000000,96400625238881150000000,2901229833804544000000000000000000000,0,0,0
498,24940000000000,96053166371945000000000,2901413964763750000000000000000000000,0,0,0
499,24970000000000,95707375305563980000000,2901596772367658000000000000000000000,0,0,0
500,25000000000000,95363242044942960000000,2901778267699149000000000000000000000,0,0,0
501,25030000000000,95020756667076780000000,2901958461735157000000000000000000000,0,0,0
502,25060000000000,94679909320149750000000,2902137365347802000000000000000000000,0,0,0
503,25090000000000,94340690222940070000000,2902314989305517000000000000000000000,0,0,0
504,25120000000000,94003089664230750000000,2902491344274158400000000000000000000,0,0,0
505,25150000000000,93667098002225490000000,2902666440818105000000000000000000000,0,0,0
506,25180000000000,93332705663970560000000,2902840289401341600000000000000000000,0,0,0
507,25210000000000,92999903144782140000000,2903012900388531600000000000000000000,0,0,0
508,25240000000000,92668681007678640000000,2903184284046076000000000000000000000,0,0,0
509,25270000000000,92339029882819000000000,2903354450543160500000000000000000000,0,0,0
510,25300000000000,92010940466946020000000,2903523409952791000000000000000000000,0,0,0
511,25330000000000,91684403522835000000000,2903691172252812400000000000000000000,0,0,0
512,25360000000000,91359409878747520000000,2903857747326923600000000000000000000,0,0,0
